date,AED,ALL,ARS,AUD,BDT,BGN,BHD,BOB,BRL,CAD,CHF,CLP,CNY,COP,CZK,EGP,ETB,EUR,GBP,HKD,HUF,IDR,INR,ISK,JMD,JPY,KES,KHR,KRW,KWD,KZT,LAK,LKR,MAD,MMK,MNT,MXN,MYR,NGN,NOK,NZD,OMR,PEN,PHP,PLN,PYG,QAR,RON,RUB,SAR,SGD,THB,TRY,TTD,TWD,TZS,UAH,UGX,VND,ZAR
10/30/2001,3.67246,146.393425,0.999537,1.97487,59.045786,2.142194,0.37662,7.052295,2.73898,1.577192,1.623273,726.521747,8.275743,2354.284592,37.076449,4.256068,8.816196,1.104327,0.687834,7.800019,281.552784,10301.98864,48.010243,103.839365,49.164718,121.970988,79.109617,4014.905119,1295.61953,0.306334,154.442851,7916.019417,91.829855,11.377152,6.664828,1096.966019,9.268241,3.799707,116.839144,8.804799,2.407738,0.384497,3.518736,51.91434,4.105031,4720.995146,3.64,3.097336,29.672496,3.749765,1.822575,44.686948,1.597961,6.2505,34.513407,933.936452,5.287842,1756.023831,15722.08738,9.386718
11/6/2001,3.67246,146.29394,0.99879,1.949662,59.162705,2.17855,0.376615,7.067292,2.611734,1.593023,1.640381,719.845066,8.275676,2356.731179,37.330534,4.276131,8.806048,1.114628,0.685761,7.800041,282.468077,10906.75897,48.027772,106.215824,49.238701,121.074022,79.092033,4023.356768,1292.842157,0.306518,155.240487,7932.262024,92.347299,11.481085,6.674813,1098.751255,9.209936,3.799757,117.09519,8.85101,2.384808,0.384497,3.516213,52.002587,4.094186,4758.520254,3.64,3.122102,29.734125,3.755405,1.819341,44.664639,1.544399,6.2505,34.521726,939.464345,5.35409,1758.587211,15737.52929,9.467519
11/13/2001,3.67246,140.816557,0.996844,1.924199,56.918684,2.209184,0.376615,6.756288,2.524881,1.596023,1.66436,700.998669,8.275575,2314.317574,37.505623,4.266317,8.388498,1.134155,0.692906,7.800108,281.076426,10780.95867,48.036311,107.27211,47.224044,121.377717,78.968407,3813.752545,1286.511146,0.305957,147.636281,7557.701877,92.198519,11.556209,6.67392,1077.393124,9.2463,3.799046,114.634698,8.918388,2.366422,0.384497,3.444857,52.052274,4.090477,4608.561411,3.64,3.121438,29.697976,3.749765,1.82575,44.440896,1.557562,6.2505,34.488871,898.906356,5.285591,1736.394481,15039.43678,9.698831
11/20/2001,3.67246,141.043744,0.998712,1.923036,56.927471,2.205662,0.376615,6.767441,2.536417,1.593126,1.650403,675.042076,8.275791,2318.445802,37.628659,4.262697,8.390696,1.132697,0.705144,7.799344,283.815245,10399.48153,48.009995,108.125567,46.974161,122.754714,78.946078,3814.9932,1280.343465,0.306265,147.812783,7557.842248,93.046102,11.579839,6.74252,1077.411605,9.180018,3.800004,118.439483,8.960946,2.409777,0.384497,3.43577,52.074266,4.097008,4682.196283,3.64,3.142986,29.87466,3.749765,1.836486,44.400752,1.460888,6.2505,34.486682,904.893472,5.271974,1739.097915,15048.99139,9.751006
11/27/2001,3.67246,139.633591,0.999515,1.913976,56.942421,2.210678,0.376615,6.789144,2.462816,1.594179,1.661671,671.505832,8.275823,2274.408886,37.687358,4.272606,8.391659,1.134616,0.708059,7.79908,286.195869,10311.94242,48.020673,110.298134,46.992945,124.051708,79.004354,3815.350478,1262.638263,0.306534,147.807237,7560.844333,93.071302,11.598259,6.743832,1077.835685,9.231267,3.799694,119.379836,9.02943,2.411537,0.384497,3.463571,52.049594,4.081702,4669.287665,3.64,3.135467,29.943673,3.749765,1.834669,44.080992,1.483057,6.2505,34.464051,909.368457,5.269629,1735.116067,15060.6964,9.958714
12/4/2001,3.67246,139.423725,1.007202,1.937968,56.437093,2.178218,0.37593,6.79217,2.430494,1.572562,1.654037,679.992819,8.275889,2313.144623,37.128436,4.268109,8.383386,1.123513,0.703354,7.799458,279.591039,10355.56055,47.900467,107.739834,47.018647,124.164714,78.905874,3836.18288,1270.168324,0.306116,148.653112,7564.895529,93.2429,11.462818,6.71749,1078.421703,9.225704,3.8004,120.542575,8.965148,2.422184,0.384497,3.435233,52.036334,4.027522,4716.861379,3.64,3.152004,29.961301,3.749765,1.835913,44.080813,1.482361,6.2505,34.469246,911.804089,5.297619,1722.197259,15072.96113,10.468133
12/11/2001,3.67246,137.85586,0.999608,1.943069,56.947351,2.185868,0.37593,6.780344,2.350986,1.577096,1.657685,667.215857,8.275751,2318.078152,36.925403,4.265538,8.380097,1.122021,0.696207,7.799671,278.119229,10121.84273,47.818547,105.927256,47.050853,126.145347,78.762461,3815.929502,1276.27611,0.306099,149.214189,7562.034127,93.071969,11.516446,6.737797,1077.961383,9.146386,3.799434,120.003368,8.98309,2.398806,0.384497,3.429219,51.973151,4.058487,4719.914683,3.64,3.166555,30.088011,3.749765,1.831316,43.79113,1.442781,6.2505,34.457862,907.376515,5.297822,1712.393354,15066.71531,11.112252
12/18/2001,3.67246,136.942965,1.000198,1.938708,56.92632,2.162833,0.37593,6.787428,2.335038,1.57176,1.634953,666.229021,8.275721,2321.157393,35.256617,4.551497,8.385386,1.1085,0.686659,7.799519,271.703717,10114.57224,47.828133,101.886374,47.028628,127.870293,78.658479,3814.136707,1290.081773,0.305891,149.439636,7558.688415,93.05425,11.393864,6.692299,1079.492898,9.108411,3.799765,119.459609,8.871735,2.395342,0.384497,3.43294,51.540282,3.977253,4690.434976,3.64,3.130222,30.309698,3.75047,1.838872,43.872008,1.444264,6.2505,34.711786,907.035064,4.997725,1704.2166,15054.38305,12.241654
12/25/2001,3.67273,137.04592,1.00045,1.966195,56.945669,2.215896,0.37643,6.780746,2.341359,1.594066,1.685406,663.900319,8.27335,2288.028796,36.366936,4.532446,8.404035,1.138109,0.693443,7.797057,279.304501,10077.61991,47.962154,102.182314,47.028757,130.309504,78.545454,3815.51489,1309.89517,0.306816,149.844283,7558.445101,92.967834,11.53569,6.739679,1079.015685,9.095699,3.799985,119.887474,9.028159,2.403097,0.384497,3.438147,51.153479,4.000341,4650.920664,3.64,3.141064,30.163105,3.750185,1.838784,43.986943,1.476419,6.2505,35.017676,906.34576,5.28561,1707.956354,15059.78632,12.012317
1/1/2002,3.67266,137.694315,1.000337,1.960294,57.238284,2.215896,0.37643,6.813684,2.327096,1.593625,1.665585,660.572665,8.27335,2293.699399,36.099664,4.575141,8.451242,1.125715,0.687932,7.797896,277.605478,10233.28038,48.362175,103.801203,47.291161,131.390612,78.839611,3835.141269,1316.892786,0.307689,150.756836,7600.669466,93.514354,11.610008,6.810609,1085.479405,9.196366,3.79977,120.610462,9.004404,2.40381,0.384497,3.449273,51.694762,3.966073,4658.708726,3.64,3.141064,30.345058,3.750115,1.850606,44.333315,1.476419,6.2505,35.077866,911.983434,5.329536,1731.113128,15155.08907,11.817213
1/8/2002,3.67246,137.233135,1.400927,1.912948,57.030082,2.184248,0.376555,6.85399,2.353162,1.597204,1.653459,658.762262,8.275658,2289.096836,36.115977,4.575438,8.478819,1.120809,0.694058,7.799179,272.767364,10320.53541,48.289312,102.435739,47.115838,132.674242,78.649292,3840.363677,1308.048771,0.307511,151.675833,7610.48378,93.240027,11.500786,6.78405,1103.513301,9.179842,3.799779,115.268829,8.936976,2.324639,0.384497,3.446937,51.643838,3.936469,4766.539454,3.64,3.204085,30.598721,3.749765,1.848752,44.051556,1.396206,6.2505,35.065631,918.260186,5.318341,1732.405433,15108.71029,11.554868
1/15/2002,3.67246,139.06187,1.616661,1.927788,56.562766,2.180719,0.376555,6.777572,2.363541,1.590466,1.662805,664.876161,8.276769,2250.06573,36.161602,4.576181,8.348162,1.125977,0.69253,7.798956,272.544027,10258.45943,48.184734,102.555481,46.483188,131.172784,78.186377,3858.058731,1314.216486,0.305307,148.857879,7508.350146,92.962856,11.477079,6.673728,1088.704326,9.173851,3.799614,113.619144,8.905942,2.363298,0.384497,3.382927,51.100607,4.039117,4727.14638,3.64,3.214814,30.351435,3.749765,1.825494,43.775886,1.37109,6.2505,34.920292,889.125757,5.247445,1723.81753,14830.49765,11.654145
1/22/2002,3.67246,141.234428,1.837469,1.926518,57.406342,2.209467,0.37657,6.888584,2.369256,1.608519,1.662536,671.755063,8.275687,2269.274178,36.533487,4.597411,8.472899,1.130351,0.699912,7.799602,276.480117,10305.68516,48.316083,102.276331,47.276104,134.049436,78.78281,3845.402039,1327.853863,0.308205,152.315968,7612.684032,93.636971,11.583635,6.823431,1104.992072,9.159268,3.800125,114.81427,8.94851,2.329164,0.384497,3.46604,51.392709,4.137599,4833.080408,3.64,3.192302,30.624859,3.749765,1.840818,44.169968,1.342672,6.2505,35.094061,928.517554,5.333862,1747.225368,15152.00453,11.589398
1/29/2002,3.67246,142.714518,1.771559,1.950645,57.35865,2.271108,0.37657,6.916628,2.424291,1.590766,1.70403,678.599055,8.275639,2264.650983,36.91526,4.613783,8.395107,1.157068,0.707804,7.799526,282.800906,10230.7311,48.421634,103.536642,47.231679,133.376376,78.799465,3842.323748,1311.466853,0.308078,152.170686,7613.276902,93.603978,11.798934,6.872577,1103.93205,9.178169,3.799272,114.650162,9.087441,2.368074,0.384497,3.468583,51.136886,4.103896,4838.439239,3.64,3.233845,30.708488,3.749765,1.834405,44.057257,1.324214,6.2505,34.993903,936.58743,5.330404,1747.959184,15146.41698,11.431584
2/5/2002,3.67246,142.38512,2.022247,1.962707,57.095244,2.248717,0.376105,6.890833,2.419135,1.598502,1.698375,685.264878,8.275576,2265.85806,36.692349,4.616691,8.357584,1.152765,0.705564,7.799674,280.494771,10204.10285,48.619321,101.934815,47.185305,133.625791,78.326777,3824.657376,1314.13391,0.307,151.709087,7580.099044,93.404342,11.711793,6.81321,1099.110906,9.139608,3.799691,113.984798,9.048502,2.396112,0.384497,3.478242,51.220547,4.188644,4837.49856,3.64,3.212899,30.699413,3.749765,1.834567,43.945113,1.310624,6.2505,34.971914,934.574456,5.307877,1721.639986,15090.98238,11.602444
2/12/2002,3.67246,140.67177,2.010038,1.965888,57.104536,2.229262,0.376105,6.923032,2.455362,1.591582,1.686412,680.235638,8.275749,2232.98766,36.280066,4.596696,8.339072,1.140969,0.69895,7.799905,278.635149,10104.0072,48.651772,101.530904,47.180967,133.018041,78.147337,3825.317034,1319.4643,0.307112,151.71941,7581.0008,93.371347,11.636982,6.805998,1100.273049,9.090303,3.800416,115.225637,8.93832,2.391553,0.384497,3.410545,51.286668,4.170799,4882.863018,3.64,3.216431,30.820805,3.749765,1.830089,43.805989,1.370709,6.2505,35.054044,944.658974,5.307129,1733.679881,15089.48932,11.490036
2/19/2002,3.67246,142.283709,2.022823,1.932523,57.592039,2.237965,0.37631,6.989979,2.428811,1.588654,1.693188,675.846374,8.275845,2288.192914,36.595901,4.624796,8.408537,1.142785,0.699898,7.79953,279.180407,10154.09572,48.666399,100.632766,47.628854,133.661678,78.537401,3857.374597,1319.629271,0.308298,152.978601,7644.213069,93.845157,11.718995,6.879832,1109.414404,9.091521,3.80008,119.188909,8.900393,2.377615,0.384497,3.477857,51.364663,4.158997,4980.625863,3.64,3.217691,30.987575,3.749765,1.830759,43.770351,1.364877,6.2505,35.12795,970.075932,5.351047,1755.085136,15215.45099,11.526809
2/26/2002,3.67246,140.530984,2.123391,1.945714,56.771596,2.238997,0.376565,6.942122,2.395966,1.608477,1.703107,673.732815,8.275687,2315.750918,36.57312,4.614545,8.326641,1.154712,0.703644,7.799472,280.294477,10123.09376,48.69992,100.829302,47.063465,134.343982,77.985519,3819.695923,1323.601118,0.306999,151.495047,7569.960839,93.489144,11.719535,6.813741,1098.640866,9.078562,3.799914,117.891039,8.909434,2.390052,0.384497,3.466871,51.267961,4.188551,4905.459572,3.64,3.219588,30.887008,3.75047,1.833134,43.79973,1.391268,6.2505,35.066639,958.188205,5.29924,1736.926975,15070.96291,11.418568
3/5/2002,3.67246,140.542502,2.068047,1.921286,57.447247,2.246563,0.376565,7.013937,2.33022,1.589301,1.697599,668.21874,8.275753,2286.09297,36.334231,4.618091,8.439046,1.148732,0.703147,7.799687,280.15626,9995.985948,48.726778,100.495278,47.424096,132.088543,78.233906,3829.048606,1316.299114,0.308031,151.905091,7588.40129,94.388068,11.733299,6.85569,1085.700299,9.087332,3.799568,118.157107,8.848072,2.351795,0.384497,3.468888,51.205332,4.158604,4912.059433,3.64,3.264543,31.08103,3.749765,1.825661,43.616453,1.390144,6.2505,35.079706,969.869846,5.346694,1761.149505,15198.77908,10.979851
3/12/2002,3.67246,140.751174,2.320036,1.922089,57,2.231806,0.37658,6.99408,2.346756,1.584638,1.678432,661.635959,8.275682,2273.384142,36.12077,4.636142,8.4101,1.142112,0.706876,7.799881,279.767356,9978.515402,48.739669,100.927516,47.450704,128.708449,78.052481,3815.779228,1318.0505,0.307265,151.413031,7561.937479,94.555832,11.682297,6.799943,1081.918012,9.08821,3.799845,116.696439,8.835332,2.335804,0.384497,3.454162,50.928762,4.148632,4839.963357,3.64,3.26516,31.091721,3.749765,1.82166,43.244082,1.365004,6.2505,34.954758,959.963357,5.321321,1756.472232,15152.87988,11.502528
3/19/2002,3.67246,139.714577,2.401146,1.909012,57.125382,2.20531,0.376455,6.9854,2.341354,1.583801,1.660244,656.865579,8.276097,2271.333631,35.564314,4.627534,8.393159,1.133764,0.7017,7.799614,277.845734,9950.529505,48.721977,100.838147,47.470835,131.841761,78.023454,3808.086986,1327.691648,0.306519,151.126968,7545.882886,94.832119,11.591064,6.771933,1079.657945,9.072626,3.799929,116.614566,8.770094,2.304536,0.384497,3.452328,51.048086,4.103862,4895.458149,3.64,3.283074,31.102447,3.749765,1.828459,43.379595,1.362866,6.2505,35.045482,966.222675,5.312164,1765.878073,15132.50651,11.704927
3/26/2002,3.67246,142.50887,3.490016,1.892575,57.297356,2.225138,0.376455,7.02597,2.350708,1.593022,1.670035,669.527201,8.275878,2265.813113,35.579223,4.631199,8.415017,1.141209,0.701496,7.799417,278.984331,9702.492275,48.770723,100.560833,47.608447,132.940869,78.088775,3819.011102,1329.972566,0.30734,151.581779,7566.372897,95.593139,11.668822,6.829472,1082.545496,9.034613,3.800066,116.576628,8.812254,2.290229,0.384497,3.451031,51.071258,4.12819,4910.335355,3.64,3.281642,31.153657,3.749765,1.848634,43.351107,1.348151,6.2505,35.03629,976.463317,5.321678,1768.928065,15192.77784,11.548478
4/2/2002,3.67246,141.692465,2.982639,1.871152,57.356818,2.211628,0.376455,7.043137,2.302164,1.595771,1.664668,658.14665,8.275944,2267.492714,34.921202,4.636554,8.425837,1.138155,0.695907,7.799702,277.286464,9839.261325,48.84778,99.54473,47.645231,133.396931,78.166367,3823.002504,1326.473082,0.307164,152.186433,7575.483724,95.891902,11.632313,6.820977,1083.849306,9.015843,3.79964,114.407011,8.75902,2.263241,0.384497,3.454629,51.112433,4.114273,4906.237196,3.64,3.290386,31.228375,3.749765,1.847041,43.734199,1.330572,6.2505,34.995572,983.677441,5.333132,1770.993285,15227.09993,11.243915
4/9/2002,3.67246,143.294534,2.774958,1.892937,57.450531,2.229619,0.376455,7.075682,2.29068,1.596481,1.669207,649.969745,8.27577,2269.388865,34.667248,4.622708,8.439324,1.137189,0.697434,7.799848,277.172961,9736.802465,48.893898,98.813192,47.812735,131.2269,78.308851,3831.530298,1330.223096,0.307558,152.448933,7590.768002,96.006659,11.646411,6.827308,1086.056145,9.04651,3.800568,114.631975,8.703447,2.296863,0.384497,3.448862,51.053402,4.101678,4897.774735,3.64,3.295552,31.278044,3.749765,1.836763,43.547193,1.30574,6.2505,34.994772,983.611777,5.358599,1789.172059,15270.10156,11.240862
4/16/2002,3.67246,143.931614,2.892214,1.87996,57.720095,2.204591,0.37647,7.118017,2.322556,1.583292,1.666232,650.048493,8.275917,2277.826783,34.238288,4.638429,8.478462,1.133835,0.695191,7.799749,275.496357,9371.443642,49.003983,97.421334,48.066455,131.265155,78.602242,3847.143019,1324.091167,0.308089,153.127343,7623.253436,96.350514,11.610133,6.847154,1090.684994,9.17089,3.799467,115.134613,8.666959,2.276081,0.384497,3.450693,51.07738,4.060661,4919.527434,3.64,3.304785,31.287289,3.749765,1.834669,43.492162,1.294794,6.2505,35.010321,990.958764,5.3802,1789.683631,15342.2924,11.206151
4/23/2002,3.67246,144.314698,3.174103,1.857019,57.122746,2.195825,0.37647,7.074572,2.347608,1.573812,1.652062,654.468157,8.276,2270.273699,33.922444,4.639707,8.428269,1.125222,0.690864,7.799513,271.087065,9323.924884,49.013646,96.291704,47.793057,130.074048,78.351832,3823.985573,1302.531655,0.307085,152.205816,7578.482867,96.226804,11.547171,6.774493,1100.807033,9.27097,3.800139,114.447701,8.551298,2.240901,0.384497,3.43579,50.992,4.041028,4850.383228,3.64,3.34529,31.209761,3.749765,1.818838,43.323755,1.32926,6.2505,34.818767,983.082732,5.366377,1788.137962,15253.7083,10.942676
4/30/2002,3.67246,143.904307,2.946809,1.860313,56.853575,2.156611,0.37647,7.034725,2.361556,1.56805,1.619567,648.749482,8.275975,2272.137402,33.985232,4.624045,8.3379,1.110467,0.686563,7.799375,270.012614,9276.609955,48.980061,93.738899,47.674956,128.448205,78.231029,3824.966696,1292.282882,0.306658,152.545515,7580.228686,96.200411,11.399201,6.727664,1101.131217,9.390057,3.800069,113.907638,8.405713,2.237149,0.384497,3.426358,50.501957,4.000555,4807.460036,3.64,3.354542,31.154974,3.749765,1.812284,43.237033,1.341311,6.2505,34.706377,960.434059,5.310646,1790.136546,15165.46403,10.65531
5/7/2002,3.67246,143.271233,3.182776,1.850185,56.756164,2.139254,0.37647,7.02149,2.416588,1.569402,1.593908,653.910643,8.276064,2275.021179,33.297703,4.625531,8.372964,1.093404,0.68192,7.799523,266.049749,9232.228665,48.939278,90.673973,47.710137,128.007018,78.095287,3799.309589,1277.424527,0.305525,151.583562,7528.734247,95.97585,11.290795,6.645567,1093.621918,9.503908,3.800446,113.70411,8.343552,2.230102,0.384497,3.424385,49.71099,3.956712,4848.482192,3.64,3.329079,31.18,3.749765,1.808192,42.913998,1.367089,6.2505,34.547296,971.260274,5.298137,1785.093151,15162.71781,10.202899
5/14/2002,3.67246,143.757449,3.243919,1.829612,56.787464,2.147704,0.37664,7.032211,2.518375,1.558699,1.611717,655.05583,8.275827,2280.084678,33.622186,4.621546,8.478173,1.107479,0.689716,7.799344,270.022874,9209.402422,48.968296,91.745751,47.850364,128.444835,78.198634,3801.578018,1277.258181,0.305646,151.61002,7533.778415,96.037713,11.358089,6.676584,1093.300596,9.515205,3.799913,113.760759,8.343909,2.19517,0.384497,3.443443,49.539364,4.108144,4951.103509,3.64,3.350916,31.203432,3.749765,1.806669,42.843646,1.394907,6.2505,34.552012,985.211874,5.306996,1789.344215,15189.03112,10.128716
5/21/2002,3.67246,149.852383,3.48047,1.798686,59.362857,2.127169,0.37664,7.334961,2.489801,1.53839,1.577465,664.087637,8.275783,2387.90917,33.321929,4.673017,8.871703,1.086957,0.685836,7.801241,267.714097,9062.133569,48.976942,91.750787,49.2033,124.258183,78.498475,4016.444155,1247.166678,0.305807,147.159449,7919.298817,96.384739,11.247911,6.694236,1096.450668,9.496825,3.799522,120.738087,8.185091,2.140976,0.384497,3.534298,49.397952,4.097254,5126.506024,3.64,3.348609,31.256649,3.749765,1.79055,42.612722,1.425012,6.2505,34.363554,985.138391,5.328916,1788.872653,15247.08564,10.090105
5/28/2002,3.67246,145.789303,3.513087,1.781095,57.462993,2.101677,0.376405,7.12604,2.526128,1.531354,1.576203,659.033795,8.275646,2328.166243,33.008291,4.649823,8.514392,1.077238,0.685026,7.799998,262.888341,8928.089262,49.036659,92.393301,48.411669,124.496167,78.446058,3859.427337,1230.34397,0.305721,153.268504,7610.081037,96.590168,11.181362,6.669941,1104.462453,9.568495,3.799934,114.908698,7.982935,2.101446,0.384497,3.470764,50.11691,4.059103,5051.917882,3.64,3.362055,31.311021,3.749765,1.793594,42.652016,1.406022,6.2505,34.288057,973.094543,5.384117,1799.264993,15343.94381,9.932182
6/4/2002,3.67246,142.314785,3.623834,1.740991,56.714149,2.073898,0.376405,7.053937,2.566702,1.528786,1.559194,657.305066,8.275716,2318.900998,32.228135,4.586301,8.402851,1.061625,0.684416,7.799946,256.972197,8626.049447,48.978642,90.492846,47.775199,123.744276,78.069268,3789.941706,1213.335713,0.303543,151.2761,7510.9062,95.985864,11.007896,6.542639,1090.174881,9.711906,3.800534,115.627981,7.891361,2.035533,0.384497,3.458762,50.487418,4.021092,5234.923158,3.64,3.349399,31.284102,3.749765,1.785212,42.324361,1.435665,6.2505,34.008778,944.791733,5.321971,1787.902094,15156.44939,9.691461
6/11/2002,3.67246,143.814378,3.506443,1.762432,57.420622,2.07635,0.376405,7.159924,2.663108,1.53955,1.561549,664.67685,8.275751,2337.963331,32.291979,4.640994,8.431677,1.057699,0.681057,7.79988,256.1701,8854.080168,49.013534,89.943719,48.485611,125.426897,78.906739,3830.21132,1217.837306,0.305031,152.923436,7590.793246,96.606961,11.038654,6.614431,1101.614102,9.701915,3.800443,117.539556,7.877178,2.053525,0.384497,3.473161,50.454209,4.043432,5340.0446,3.64,3.320702,31.503823,3.749765,1.791698,42.380396,1.503882,6.2505,34.085766,971.678879,5.349804,1797.151827,15314.48444,10.039791
